Inspection ID,Opening date,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Type,Inspection Date,Results,Violations
297244,2005/08/09,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE,"WORTH,IL,60482",License,11/15/2010,Fail,
455696,2004/04/05,ROCKWELL MINI MART,,2060790,Restaurant,Risk 3 (Low),4634 N ROCKWELL ST,",IL,",License Re-inspection,11/05/2010,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.//ABATED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.//ABATED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.//ABATED | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces.//ABATED | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline.//ABATED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.//ABATED"
166226,2009/09/10,Totally Turkey,Totally Turkey,1985478,Restaurant,Risk 1 (High),2621 W 71st ST BLDG,"Chicago,IL,60629",canvass,11/03/2010,Out of Business,
391248,2002/10/15,ROCKWELL MINI MART,,2060790,Restaurant,Risk 3 (Low),4634 N ROCKWELL ST,",IL,",License Re-inspection,10/25/2010,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.//SOME SHELVES IN DRY STORAGE NEED CLEANING. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.//NEED TO REMOVE CARD BOARD LINING FROM RACKS FOR CHIPS IN STORE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.//MUST INSTALL DOOR ON RESTROOM IN BASEMENT,REPAIR HOLE IN WALL IN RESTROOM AROUND PIPE IN WALL,CLEAN CEALING IN REAR FURNACE ROOM AREA, | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline.//MUST INSTALL VENTILATION IN RESTROOM IN BASEMENT AREA,/ INSTALL GREASE TRAP UNDER 3COMP. SINK IN REAR AREA/INSTALL EXPOSED HAND BOWL WITH PAPPER TOWLE & SOAP./NEED BACK SIPHONAGE ON COFFEE MACHINES | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.//NEED SELF-CLOSEING DOOR ON RESTROOM IN REAR AREA | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities.//NEED LIGHT SHIELD ON LIGHT OVER 3COMP. SINK/NEED LIGHT IN RESTROOM IN BASEMENT AREA WITH LIGHT SHIELD | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.//MUST REMOVE ALL UNNECESSARY ARTICLES OFF PREMISES/ALL COOLERS ON PREMISES MUST BE ON AT 40F OR BELOW OR REMOVE."
335363,2008/08/08,TISH'S TINY TOWN FOR TOTS CHI,TISH'S TINY TOWN FOR TOTS CHI,1887746,,Risk 1 (High),2301 E 79TH ST,",IL,",License,10/25/2010,Fail,
401288,2002/08/07,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT,"Chicago,IL,60605",Canvass,10/25/2010,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Found leaky drainage piping at exposed hand sink/main kitchen areas. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
Found floor not mopped by exposed hand sink."
419693,2004/12/12,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST,"chicago,IL,60629",iLcense,10/21/2010,Pass,
419465,2004/05/27,ROCKWELL MINI MART,,2060790,Restaurant,Risk 3 (Low),4634 N ROCKWELL ST,",IL,",License,10/14/2010,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: All cold food shall be stored at a temperature of 40F or less.//MGMT & I OBSERVED SOUR CREAM IN REACH IN COOLER AT 45.6F-48.2F MGMT VOLUNTEERED TO PROPERLY DISCARED FOOD ITEMS $50.00 16x 8OZ CONTAINERS/ COOLER AIR TEMP AT 40.0F AT THIS TIME | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.//SOME SHELVES IN COOLERS DRY STORAGE NEED CLEANING | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.//MUST REPAIR HOLE IN FLOOR NEXT TO FURNACE TO BSMT,REPLACE ALL MISSING & BROKEN FLOOR TILE IN FRONT & REAR OF STORE/CLEAN FLOORS UNDER STOCK & IN BASEMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.//MUST REPLACE COVES  BETWEEN WALL & FLOOR IN FURNACE ROOM/REPLACE STAIN CEILING TILE IN REAR & IN STORE AREA/DETAIL CLEAN OR REPAINT WALLS THROUGHT STORE | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces.//NEED LIGHTING OVER 3COMP. SINK IN REAR | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.//MUST HAVE SELF CLOSEING DOOR ON REST ROOM | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.//MUST INSTALL GREASE TRAP ON 3COMP SINK .MUST INSTALL EXPOSED HAND BOWL WITH SOAP PAPPER TOWELS IN PREP AREANEED BACK SIPHONAGE ON COFFEE MACHINES | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.//MUST REPAIR VENTILATION COVER ON VENTILATION IN REST ROOM"
419311,2007/05/04,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE,",IL,",License Re-inspection,10/08/2010,Pass,2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments:  | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments:
419250,2004/02/21,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE,",IL,",License,10/06/2010,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: DISPAY PREP COOLER AIR TEMP 50.OF-51.0F LOCATED AT THE DELI DEPT. 
 
 All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities."
414066,2008/12/31,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE,",IL,",License,10/01/2010,Fail,
413977,2001/10/09,SUPREME CATERING,SUPREME CATERING,1678591,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR,"MAYWOOD,IL,60153",License Re-inspection,09/28/2010,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: FOUND NO HOT AND COLD WATER AT EXPOSED HANDSINK. INSTRUCTED TO PROVIDE AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED WATER LEAKING UNDER ICE BIN (FOR BEVERAGES). INSTRUCTED TO FIX. MUST PROVIDE DRAINLINE CONNECTED TO RETENTION TANK."
413974,2005/04/09,Supreme Catering,Supreme Catering,1141307,Mobile Food Dispenser,Risk 3 (Low),1900 Maywood RD,"Maywood,IL,60153",License Re inspection,09/28/2010,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply. 
 
MOBILE TRUCK HAS HOT WATER AT EXPOSED HAND SINK. INSTRUCTED TO PROVIDE HOT AND COLD RUNNING WATER AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED WATER LEAKING UNDER ICE BIN (FOR BEVERAGES). INSTRUCTED TO REPAIR. MUST PROVIDE DRAINLINE CONNECTED TO RETENTION TANK. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: VIOLATION HAS BEEN CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION HAS BEEN CORRECTED."
413699,2004/12/31,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST,"chicago,IL,60629",License,09/20/2010,Fail,
413369,2009/07/24,I DREAM OF FALAFEL,I DREAM OF FALAFEL,2032750,,Risk 1 (High),329 S FRANKLIN ST,",IL,",License,09/13/2010,Business Not Located,
285013,2006/10/17,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",1942897,Daycare Combo 1586,Risk 1 (High),301 E 79th ST,"Chicago,IL,60619",License,09/02/2010,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
PROVIDE ADEQUATE SHELVING FOR DRY FOOD STORAGE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
CLEAN INTERIOR OF CABINETS UNDER SINKS IN KITCHEN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. 
ORGANIZE STORAGE CLOSET TO PREVENT PEST HARBORAGE.  STORE EQUIPMENT 6' OFF FLOOR AND AWAY FROM WALLS FOR EASY CLEANING AND PEST CONTROL. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
SEAL OPENINGS ALONG BASEBOARDS IN GIRLS WASHROOM AND BY REAR DOOR NEAR KITCHEN. REPLACE MISSING BASEBOARDS IN AREAS. REPLACE STAINED CEILING TILES IN ALL AREAS.  PROVIDE PAPER TOWEL DISPENSER AT EXPOSED SINK IN KITCHEN."
277283,2003/08/12,AFRACAN FOOD,AFRACAN FOOD,1681317,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE,"Chicago,IL,60641",Canvass,07/12/2010,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Ceiling tile damaged in areas. Instructed to replace all worn and stained ceiling tile. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor along wallbase and behind equipment not cleaned. Instructed to detail clean. 
 
Floor not maintianed in areas. Instructed to replace missing floor tile. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Sink stopper not provided at three compartment sink. Instructed to provided sink stoppers. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Wooden butcher block not maintained. Instructed to replace or have a smooth easily cleanable surface. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Band saw and cutting board not cleaned. Instructed to detail clean and sanitize."
277018,2000/12/27,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2037166,Mobile Food Dispenser,Risk 3 (Low),17429 S CENTER ST,"EAST HAZEL CREST,IL,60429",Licesne Re-inspection,06/30/2010,Pass,2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION 2 CORRECTED COLD HOLDING UNIT MAINTAINING PROPER TEMPERATURE 28.6F DURING INSPECTION.
98502,2007/03/01,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE,"Chicago,IL,60618",Complaint,06/14/2010,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.OBSERVED CARDBOARD ON FLOOR FRONT PREP AND REAR MEAT AREA INSTRUCTED TO REMOVE. ALSO REPLACE MISSING AND BROKEN TILES IN FRONT UNDER JUICE COOLER, UNDER COOKING AREA,CLEAN FLOOR UNDER AND AROUND ALL COOLERS AND STORAGE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.OBSERVED RUSTY DRY STORAGE SHELF FRONT OF STORE INSTRUCTED TO REMOVE RUST RESEAL. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Use dustless cleaning methods.OBSERVED THE MEAT WALK-IN WALLS AND CEILING NOT CLEAN INSTRUCTED TO CLEAN. ALSO OBSERVED DUSTY WALL AND CEILINGS IN FRONT, ABOVE 1ST RESTROOM, AND EMPLOYEES MIDDLE RESTROOM. INSTRUCTED TO REMOVE ALL DUST. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: None of the operations connected with food establishments shall be conducted in any room used as living or sleeping quarters. Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.OBSERVED THE MIDDLE RESTROOM DOOR CHECK BROKEN INSTRUCTED TO REPLACE MAKE DOOR SELF CLOSING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized  daily.OBSERVED THE FOLLOWING NOT CLEAN AND SANITIZED ALL CUTTING BOARDS INSTREUCTED TO CLEAN AND SANITIZE. ALSO THE FOLLOWING WAS OBSERVED NOT CLEAN STOVE ,OVEN, BOTTOM HOLDING TRAY HOLDING UNIT REAR MEAT,PRODUCE FAN GUARD COVER,AND DEFROST (EXCESSIVE ICE) FRONT BOX FREEZER. INSTRUCTED TO CLEAN THE ABOVE."
250657,2005/01/07,South Shore High No.,South Shore High North,70201,School,Risk 1 (High),7529 S Constance  (1832E),"CHARLES A HAYES,IL,60649",Canvass,06/08/2010,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
MUST CLEAN INTERIOR PANEL OF ICE MACHINE AND MAINTAIN (CDI). 
LOOSE RUBBER GASKETS AT REACH-IN COOLER DOORS IN REAR OF KITCHEN NEAR WASHROOMS AND ONE COOLER NEAR COOKING EQUIPMENT.  PARTS WERE ORDERED BY KITCHEN MANAGER TO REPLACE."
250616,2001/01/03,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E),"chicago,IL,60649",Canvass,06/07/2010,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
PEELING PAINT OBSERVED FROM CEILING OF TEACHERS WASHROOM ON 2ND FLOOR; SCRAPE FROM CEILING. 
PEELING PAINT OBSERVED FROM CEILING OF MULTI-PURPOSE ROOM IN BASEMENT; MUST REMOVE AND REPAINT.  (THERE IS A LEAK ABOVE THIS AREA WHICH NEEDS TO BE ADDRESSED BEFORE PAINTING CAN BE DONE).  ADVISED TO OBTAIN A WORK ORDER IF PROBLEM NOT CORRECTED BY SEPTEMBER. 
WALL COVING ALONG WALLBASE OF TEACHERS LOUNGE ON SECOND FLOOR IS MISSING; MUST PROVIDE.  A SMALL SECTION OF COVING IS NEEDED ON FIRST FLOOR IN THE HALLWAY ON THE CENTER WALL."
250605,2002/02/15,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E),"chicago,IL,60649",Canvass,06/07/2010,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED SOME AREAS OF HALLWAYS AND UTILITY CLOSETS IN NEED OF PAINTING.  ONE GIRLS WASHROOM ON SECOND FLOOR HAS PEELING PAINT NEXT TO HANDSINK; REMOVE AND REPAINT.  REPLACE WALL TILE AT BASE OF WALL IN LOCKER ROOM OF KITCHEN STAFF AND IN KITCHEN STAFF WASHROOM. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: A LIGHT AMOUNT OF DUST OBSERVED ON VENTS ABOVE OVENS; REMOVE."
250459,2004/07/19,ALBARAKA ICE CREAM,ALBARAKA ICE CREAM,2036708,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE,"ALSIP,IL,60803",License,06/02/2010,Pass,
250408,2001/03/23,ALISSA ICE CREAM,ALISSA ICE CREAM,2032109,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE,"ALSIP,IL,60803",License,06/01/2010,Pass,
250378,2007/05/30,ADAM CLAYTON POWELL ELEMENTARY,,26291,School,Risk 1 (High),7530 S South Shore (2848E),"CHARLES A HAYES,IL,60649",Canvass,05/28/2010,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
OBSERVED PIPE UNDER SINK IN BOYS WASHROOM ON FIRST FLOOR LEAKING; REPAIR.   
ONE SINK IN GIRLS WASHROOM ON SECOND FLOOR HAD NO COLD RUNNING WATER; INSTRUCTED TO PROVIDE."
250364,2007/05/02,THE POWELL BRANCH,,26292,School,Risk 1 (High),7765 S Coles Ave ( 2500E),"CHARLES A HAYES,IL,60649",cANVASS,05/28/2010,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
FLOOR IN BOYS WASHROOM IN BASEMENT HAS A LOT OF PEELING PAINT; REMOVE AND PAINT OR TILE.  SWEEP FLOOR IN BOILER ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
PEELING PAINT OBSERVED ON CEILING OF ROOM 002 IN CORNER AREA BY WINDOW; REMOVE AND REPAINT OR PLASTER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
REPAIR LEAK FROM CENTER OF PIPE UNDER THREE COMP SINK IN KITCHEN."
234137,2002/06/17,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY,",IL,",License Reinspection,05/21/2010,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATIONS CORRECTED. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: MUST COMPLY WITH VIOLATIONS ON REPORT #80285 DATED 4.27.10. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATIONS CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATIONS CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATIONS CORRECTED. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: VIOLATIONS CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATIONS CORRECTED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VIOLATIONS CORRECTED."
234039,2002/05/25,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE,"Chicago,IL,60646",anvass,05/19/2010,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Multi use utensils not properly stored. Instructed to invert utensils to prevent contamination before use. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Storage shelves under prep tables and cooking equipment not cleaned. Instructed to detail clean and sanitize. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floor along wallbase through out not cleaned. Instructed to detail clean and reseal floor in storage room. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Light covers through out not cleaned. Instructed to detail clean. 
 
Wall and ceiling in several areas not sealed. Instructed to seal all holes and repaint. 
 
Coving not installed along wallbase not storage room. Instructed to seal and install coving. 
 
Ceiling tile missing and damaged in areas. Instructed to replace all tiles. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Unnecessary articles in storage room. Instructed to remove all unused articles."
233846,2006/01/12,THE JUICE BOX CAFE,,2031937,Mobile Food Dispenser,Risk 3 (Low),8921 S UTICA AVE,"EVERGREEN PARK,IL,60805",Lisence,05/12/2010,Fail,
233751,2000/09/30,ALISSA ICE CREAM,ALISSA ICE CREAM,2032109,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE,"ALSIP,IL,60803",License,05/12/2010,Fail,
